/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile maritima/Megachile maritima m - 03 VI 2023 .jpg,464,405,5061,3140,Anthophila,5776,3850
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile maritima/Megachile maritima m - 03 VI 2023 b.jpg,363,460,4771,2860,Anthophila,5408,3605
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena chrysosceles/Andrena chysosceles.jpg,1420,346,3506,2845,Anthophila,4800,3200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena chrysosceles/Andrena chrysosceles .jpg,178,528,2786,1770,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pilipes/Andrena pilipes m - 07 VI 2023 .jpg,1021,140,2710,2190,Anthophila,4663,3109
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pilipes/Andrena pilipes m - 07 VI 2023 c.jpg,1340,749,2742,2110,Anthophila,4565,3043
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pilipes/Andrena pilipes f - 16 V 2023b.jpg,771,226,3881,3079,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pilipes/Andrena pilipes m - 07 VI 2023 d.jpg,1732,1408,4022,3312,Anthophila,5692,3794
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pilipes/Andrena pilipes m - 07 VI 2023 b.jpg,1123,500,2659,1901,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pilipes/Andrena pilipes f - 16 V 2023.jpg,414,151,4261,2900,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Chelostoma florisomne/Chelostoma florisomne 2.jpg,915,555,2974,2002,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Chelostoma florisomne/Chelostoma florisomne.jpg,1007,795,3192,2027,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus argillaceus/Bombus argillaceus queen.jpg,538,216,4908,3983,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena dorsata/Andrena dorsata f-5.jpg,1571,846,3744,3076,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena dorsata/Andrena dorsata.jpg,1471,551,4297,3199,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena dorsata/Andrena dorsata f-4.jpg,1571,846,3744,3076,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena dorsata/Andrena dorsata f-3.jpg,1746,692,4075,3616,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena dorsata/Andrena dorsata f-2.jpg,1933,603,5155,3764,Anthophila,6000,4000
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena labiata/Andrena labiata, f 4.jpg",2005,845,3857,3159,Anthophila,6035,4019
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena labiata/Andrena labiata, f 1.jpg",2016,1047,3362,2493,Anthophila,6035,4019
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena labiata/Andrena labiata, f 3.jpg",1925,1173,3986,2765,Anthophila,6035,4019
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena labiata/Andrena labiata, f 2.jpg",2302,766,4082,2806,Anthophila,6035,4019
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena labiata/Andrena labiata, f.jpg",1855,511,3099,1987,Anthophila,5223,3478
