Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) marginatum/Lasioglossum_marginatum_worker.jpeg,Lasioglossum marginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) marginatum/Lasioglossum_marginatum_female.jpeg,Lasioglossum marginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) villosulum/Lasioglossum_villosulum_female.jpeg,Lasioglossum villosulum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) calceatum/Lasioglossum_calceatum_female.jpeg,Lasioglossum calceatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) corvinum/Lasioglossum_Evylaeus_corvinum_female.jpeg,Lasioglossum corvinum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) corvinum/Lasioglossum_corvinum.jpeg,Lasioglossum corvinum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) corvinum/Lasioglossum_corvinum_female.jpeg,Lasioglossum corvinum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) punctatissimum/Lasioglossum_punctatissimum_female.jpeg,Lasioglossum punctatissimum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) nigripes/Lasioglossum_nigripes_female.jpeg,Lasioglossum nigripes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) nigripes/Lasioglossum_nigripes.jpeg,Lasioglossum nigripes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) albipes/Lasioglossum_albipes_female.jpeg,Lasioglossum albipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) pygmaeum/Lasioglossum_pygmaeum_female.jpeg,Lasioglossum pygmaeum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) clypeare/Lasioglossum_clypeare_female.jpeg,Lasioglossum clypeare
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) pauxillum/Lasioglossum_pauxillum_female.jpeg,Lasioglossum pauxillum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) malachurum/Lasioglossum_malachurum_female.jpeg,Lasioglossum malachurum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) malachurum/Lasioglossum_malachurum.jpeg,Lasioglossum malachurum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) malachurum/My_private_colony_of_Lasioglossum_malachurum.jpeg,Lasioglossum malachurum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) euboeense/Lasioglossum_euboeense_female.jpeg,Lasioglossum euboeense
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) euboeense/Lasioglossum_euboense_female.jpeg,Lasioglossum euboeense
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) interruptum/Surprising__date_!_-_Lasioglossum_interruptum_female.jpeg,Lasioglossum interruptum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) mediterraneum/Lasioglossum_mediterraneum_female.jpeg,Lasioglossum mediterraneum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) fulvicorne/Lasioglossum_fulvicorne_f.jpeg,Lasioglossum fulvicorne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) fulvicorne/Lasioglossum_fulvicorne_female.jpeg,Lasioglossum fulvicorne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Evylaeus)/Lasioglossum (Evylaeus) glabriusculum/Lasioglossum_glabriusculum_female.jpeg,Lasioglossum glabriusculum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Monilapis/Halictus (Monilapis) tetrazonius/Halictus_tetrazonius_male.jpeg,Halictus tetrazonius
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Monilapis/Halictus (Monilapis) patellatus/head-to-head_-_Halictus_patellatus_female_and_Lasioglossum_sp.jpeg,Halictus patellatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Monilapis/Halictus (Monilapis) patellatus/surprise_foraging_-_Halictus_patellatus_female.jpeg,Halictus patellatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Monilapis/Halictus (Monilapis) patellatus/Halictus_patellatus_male.jpeg,Halictus patellatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Hexataenites/Halictus (Hexataenites) cochlearitarsis/Halictus_cochlearitarsis_female.jpeg,Halictus cochlearitarsis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Hexataenites/Halictus (Hexataenites) cochlearitarsis/Halictus_cochlearitarsis_male.jpeg,Halictus cochlearitarsis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Hexataenites/Halictus (Hexataenites) fulvipes/Halictus_fulvipes_male.jpeg,Halictus fulvipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Thytalictus/Halictus (Tythalictus) maculatus/Halictus_maculatus_female.jpeg,Halictus maculatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus scabiosae/Halictus_scabiosae_male.jpeg,Halictus scabiosae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus scabiosae/Halictus_scabiosae.jpeg,Halictus scabiosae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus scabiosae/Halictus_scabiosae_female.jpeg,Halictus scabiosae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus quadricinctus/Halictus_quadricinctus_female.jpeg,Halictus quadricinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus quadricinctus/Halictus_quadricinctus_male.jpeg,Halictus quadricinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus quadricinctus/Halictus_quadricinctus_mâle_-_Hymenoptera_Halictidae.jpeg,Halictus quadricinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus sexcinctus/Halictus_sexcinctus_female.jpeg,Halictus sexcinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Halictus/Halictus/Halictus brunnescens/Halictus_brunnescens_female.jpeg,Halictus brunnescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Sphecodes/Sphecodes majalis/Sphecodes_majalis_female.jpeg,Sphecodes majalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Sphecodes/Sphecodes albilabris/Sphecodes_albilabris_female.jpeg,Sphecodes albilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Sphecodes/Sphecodes albilabris/Sphecodes_albilabris.jpeg,Sphecodes albilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Sphecodes/Sphecodes monilicornis/Sphecodes_monilicornis_female.jpeg,Sphecodes monilicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Dufourea/Dufourea paradoxa/Dufourea_paradoxa_female.jpeg,Dufourea paradoxa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Dufourea/Dufourea alpina/Dufourea_alpina_female.jpeg,Dufourea alpina
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Dialictus)/Lasioglossum (Dialictus) leucopus/Lasioglossum_leucopus_female.jpeg,Lasioglossum leucopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Melliturga/Melliturga clavicornis/Melliturga_clavicornis_female.jpeg,Melliturga clavicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chrysandrena/Andrena (Chrysandrena) fulvago/Andrena_Chrysandrena_fulvago_female.jpeg,Andrena fulvago
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chrysandrena/Andrena (Chrysandrena) fulvago/Andrena_Chrysandrena_fulvago_male.jpeg,Andrena fulvago
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chrysandrena/Andrena (Chrysandrena) hesperia/Andrena_Chrysandrena_hesperia_female.jpeg,Andrena hesperia
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chrysandrena/Andrena (Chrysandrena) hesperia/Andrena_hesperia_female.jpeg,Andrena hesperia
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Notandrena/Andrena pallitarsis/Andrena_pallitarsis_female.jpeg,Andrena pallitarsis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Notandrena/Andrena (Notandrena) chrysosceles/Andrena_chrysosceles_female.jpeg,Andrena chrysosceles
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Notandrena/Andrena (Notandrena) erythrocnemis/Andrena_Notandrena_erythrocnemis_female.jpeg,Andrena erythrocnemis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) livens/Andrena_Chlorandrena_livens_male.jpeg,Andrena livens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) nigroolivacea/Andrena_Chlorandrena_nigroolivacea_female.jpeg,Andrena nigroolivacea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) nigroolivacea/Andrena_nigroolivacea_male.jpeg,Andrena nigroolivacea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) nigroolivacea/Andrena_Chlorandrena_nigroolivacea_male.jpeg,Andrena nigroolivacea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) cinerea/Andrena_Chlorandrena_cinerea_male.jpeg,Andrena cinerea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) cinerea/Andrena_Chlorandrena_cinerea_female.jpeg,Andrena cinerea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) cinerea/Andrena_Chlorandrena_cinerea_male_-_Pseudocopulation_on_Ophrys_lutea.jpeg,Andrena cinerea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/Andrena_Chlorandrena_rhenana_mâle.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/Andrena_Chlorandrena_rhenana_female.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/Andrena_Chlorandrena_rhenana_copulation.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/My_private_colony_of_Andrena_Chlorandrena_rhenana_I.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/My_private_colony_of_Andrena_Chlorandrena_rhenana_II.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/colony_of_Andrena_Chlorandrena_rhenana_III.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/Andrena_Chlorandrena_rhenana_male.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) rhenana/Andrena_rhenana_female.jpeg,Andrena rhenana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) humilis/Andrena_Chlorandrena_humilis_female.jpeg,Andrena humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) humilis/Andrena_humilis_female.jpeg,Andrena humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) humilis/Andrena_Andrena_Chlorandrena_humilis_female.jpeg,Andrena humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) leucolippa/Andrena_leucolippa_female.jpeg,Andrena leucolippa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) leucolippa/Andrena_leucolippa_male.jpeg,Andrena leucolippa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) leucolippa/Andrena_Chlorandrena_leucolippa_male.jpeg,Andrena leucolippa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Chlorandrena/Andrena (Chlorandrena) leucolippa/Andrena_Chlorandrena_leucolippa_female.jpeg,Andrena leucolippa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poecilandrena/Andrena (Poecilandrena) labiata/Andrena_Poecilandrena_labiata_male.jpeg,Andrena labiata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poecilandrena/Andrena (Poecilandrena) labiata/Andrena_labiata_male.jpeg,Andrena labiata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poecilandrena/Andrena (Poecilandrena) labiata/Andrena_Poecilandrena_labiata_female.jpeg,Andrena labiata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poecilandrena/Andrena (Poecilandrena) labiata/Andrena_labiata_female.jpeg,Andrena labiata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poecilandrena/Andrena (Poecilandrena) potentillae/Andrena_Poecilandrena_potentillae_female.jpeg,Andrena potentillae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poecilandrena/Andrena (Poecilandrena) potentillae/Andrena_potentillae_female.jpeg,Andrena potentillae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) semilaevis/Andrena_semilaevis_female.jpeg,Andrena semilaevis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) tenuistriata/Andrena_tenuistriata_female.jpeg,Andrena tenuistriata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) nana/Andrena_Micrandrena_nana_female.jpeg,Andrena nana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) minutula/Andrena_minutula_male_with_cloud_in_the_sky.jpeg,Andrena minutula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) minutula/Andrena_minutula_female_on_Biscutella_chicoriifolia.jpeg,Andrena minutula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) minutula/Andrena_Micrandrena_minutula_female.jpeg,Andrena minutula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) falsifica/Andrena_falsifica_female.jpeg,Andrena falsifica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) corsubalpina/Andrena_corsubalpina_male.jpeg,Andrena corsubalpina
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) niveata/Andrena_Micrandrena_niveata_female.jpeg,Andrena niveata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) simontornyella/Andrena_Micrandrena_simontornyella_female.jpeg,Andrena simontornyella
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) simontornyella/Andrena_simontornyella_female.jpeg,Andrena simontornyella
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) saxonica/Andrena_Micrandrena_saxonica_female.jpeg,Andrena saxonica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Micrandrena/Andrena (Micrandrena) minutuloides/Andrena_minutuloïdes_female.jpeg,Andrena minutuloides
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/I_close_again_my_nest_always.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/I'm_irritate_too.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/release_II_!.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/Oh_Oh_!!!_it's_the_nest_of_Andrena_barbilabris.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/I_try.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/Andrena_Leucandrena_barbilabris_female.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/Shit_!!!_I_met_someone.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/Andrena_Leucandrena_barbilabris_in_copula.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/release_I_!.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/Andrena_Leucandrena_barbilabris_male.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/I'm_irritate.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Leucandrena/Andrena (Leucandrena) barbilabris/Andrena_barbilabris_male.jpeg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Charitandrena/Andrena (Charitandrena) hattorfiana/Andrena_Charitandrena_hattorfiana_male_II_sleeping_on_Knautia_arvensis.jpeg,Andrena hattorfiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Charitandrena/Andrena (Charitandrena) hattorfiana/Andrena_Charitandrena_hattorfiana_female.jpeg,Andrena hattorfiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Charitandrena/Andrena (Charitandrena) hattorfiana/Andrena_Charitandrena_hattorfianna_female.jpeg,Andrena hattorfiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Charitandrena/Andrena (Charitandrena) hattorfiana/Andrena_Charitandrena_hattorfiana_male_sleeping_on_Knautia_arvensis.jpeg,Andrena hattorfiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Charitandrena/Andrena (Charitandrena) hattorfiana/Andrena_Charitandrena_hattorfiana_female_dark_morph.jpeg,Andrena hattorfiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Charitandrena/Andrena (Charitandrena) hattorfiana/Andrena_hattorfiana_female.jpeg,Andrena hattorfiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Agandrena/Andrena (Agandrena) agilissima/Andrena_agilissima_female.jpeg,Andrena agilissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Agandrena/Andrena (Agandrena) agilissima/Andrena_agilissima_male.jpeg,Andrena agilissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Agandrena/Andrena (Agandrena) agilissima/Andrena_Agandrena_agilissima_female.jpeg,Andrena agilissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Suandrena/Andrena (Suandrena) suerinensis/Andrena_Sueandrena_suerinensis_female.jpeg,Andrena suerinensis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) flavilabris/Andrena_flavilabris_female.jpeg,Andrena flavilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) flavilabris/Andrena_Holandrena_flavilabris_male.jpeg,Andrena flavilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) flavilabris/Andrena_Holandrena_flavilabris_female.jpeg,Andrena flavilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) variabilis/Andrena_Holandrena_variablis_female.jpeg,Andrena variabilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) variabilis/Andrena_Holandrena_variabilis_male.jpeg,Andrena variabilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) variabilis/Andrena_Holandrena_variabilis_female.jpeg,Andrena variabilis
