Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena ranunculi/img_1059.jpg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena ranunculi/andrene_male_24_.jpg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena ranunculi/dsc08850w.jpg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena ranunculi/montagewq.jpg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena ranunculi/img_1057.jpg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena proxima/100806_100.jpg,Andrena proxima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena proxima/DSC00495.jpg,Andrena proxima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena proxima/Andrena sp..jpeg,Andrena proxima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena proxima/100806_117.jpg,Andrena proxima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena proxima/100806_118.jpg,Andrena proxima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/P4190633-Andrena haemorrhoa - copie.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/Andrene 10 mm.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/dscn2331.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_1.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrhl.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/ot3a0770andrenaf.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrh (2).jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/abeille7235.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/Andrena haemorrhoa - Bourgneuf 07 04 20-2.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/dsc_0029.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/Andrena2.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/5d004842.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/DSC03630 klein.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/IMG_16759 2.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/dsc_0005.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrhy.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/dsc00625tt_copie.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_1 (1).jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/img_5612.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/P1030819.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/051.jpg.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena7.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/2.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/Andrena haemorrhoa a confirmer 15.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/abeille7232.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/hymenoptera_img_.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/dsc_0024.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/and.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrh.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/Andrena haemorrhoa a confirmer 12.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrh (3).jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/p4161788_andrena.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/montagew.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/110323_050.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/P1390970 COPIE.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/img_5428_2.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/85.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/5db21922.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/photo_1121.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/img_6922.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/DSC_0017a.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/_ds08379.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrh (1).jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/dsc05674.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/andrena_haemorrh6.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/12 mm - Andrena haemorrhoa Bourgneuf 04 04 20 4.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/p4161794_andrena.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/5db18076.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/Apis mellifera mellifera 1.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/5db21923.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena haemorrhoa/5ds81691.jpg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena fulvago/montagewi.jpg,Andrena fulvago
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/andrena_sp.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/IMGP5543-2.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/IMGP5538-2.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/andhaeaccw.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/andrenabarbilabr.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/andhaew1.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/IMGP5547-2.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena barbilabris/andrena_barbilab_2.jpg,Andrena barbilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/img_9346_andrene.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_florea_m (1).jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/dsc00246_male_w.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_poche_br.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/Mini abeille.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/sans_titre_1a6.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/dscn6471_2014060.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/RSCN6828.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/st_jacques_05_07.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/hymenoptere_andrena_florea20200612_01.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/dscn6500_2014060f.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/29042016_4290126.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/img_9345_andrene.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/p4273091_andrena.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/img_7097.jpg.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/Hymenoptere Andrena florea a verifier.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_florea_f (1).jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/hymenhr.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_florea_m.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_florea_f.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/copie_de_img_709.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/dscn6497_20140605.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/RSCN6831 - Copie.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_florea_f0.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/dsc00266w.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/29042016_4290134.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/IMG_5148.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/29042016_4290122.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/dscn6487_20140603.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/photo_0511_redim.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena florea/andrena_floreast.jpg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena pilipes/andrena_aout.jpg,Andrena pilipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena pilipes/8.jpg,Andrena pilipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena pilipes/DSC_4131.jpg,Andrena pilipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena pilipes/andrena.jpg,Andrena pilipes
